timestamp_epoch;elapsed_s;band;frequency_mhz;adc_channel;adc_code;voltage_v;detector_power_dbm;antenna_power_dbm;antenna_power_w;sample_duration_s;energy_j;cumulative_energy_j;alert_level;net_gain_db;mode
1787053329.4170747;6.1097951010000315;868 MHz;868.0;0;2400;1.934065934065934;-33.36263736263736;-66.36263736263736;2.310661156831317e-10;0.1;2.3106611568313173e-11;1.0070431873753574e-09;ORANGE;33.0;simulation
1787053329.4203424;6.1097951010000315;2,45 GHz;2450.0;1;2733;2.2024175824175822;-44.09670329670328;-60.796703296703285;8.323953976813123e-10;0.1;8.323953976813123e-11;2.4828581258368864e-09;ORANGE;16.7;simulation
1787053329.5101292;6.209969107000006;868 MHz;868.0;0;2418;1.9485714285714284;-33.942857142857136;-66.94285714285714;2.0216887095706885e-10;0.1;2.0216887095706886e-11;1.0272600744710642e-09;ORANGE;33.0;simulation
1787053329.5117445;6.209969107000006;2,45 GHz;2450.0;1;2776;2.237069597069597;-45.48278388278387;-62.182783882783866;6.049529679053316e-10;0.1;6.049529679053316e-11;2.5433534226274195e-09;ORANGE;16.7;simulation
1787053329.610186;6.310132245000034;868 MHz;868.0;0;2386;1.9227838827838826;-32.9113553113553;-65.9113553113553;2.563683857789661e-10;0.1;2.5636838577896615e-11;1.0528969130489607e-09;ORANGE;33.0;simulation
1787053329.6114721;6.310132245000034;2,45 GHz;2450.0;1;2780;2.2402930402930403;-45.611721611721606;-62.31172161172161;5.872565086528323e-10;0.1;5.872565086528324e-11;2.6020790734927027e-09;ORANGE;16.7;simulation
1787053329.7104912;6.4103037880000215;868 MHz;868.0;0;2320;1.8695970695970696;-30.78388278388278;-63.78388278388278;4.184193125557968e-10;0.1;4.1841931255579685e-11;1.0947388443045405e-09;ORANGE;33.0;simulation
1787053329.7119925;6.4103037880000215;2,45 GHz;2450.0;1;2843;2.291062271062271;-47.64249084249084;-64.34249084249083;3.679178983410802e-10;0.1;3.679178983410802e-11;2.6388708633268105e-09;ORANGE;16.7;simulation
1787053329.8104763;6.5104373390000205;868 MHz;868.0;0;2356;1.8986080586080585;-31.944322344322337;-64.94432234432233;3.203079851361346e-10;0.1;3.2030798513613464e-11;1.126769642818154e-09;ORANGE;33.0;simulation
1787053329.8117263;6.5104373390000205;2,45 GHz;2450.0;1;2770;2.2322344322344323;-45.289377289377285;-61.98937728937729;6.325025358837646e-10;0.1;6.325025358837646e-11;2.702121116915187e-09;ORANGE;16.7;simulation
1787053329.9108207;6.610635192000018;868 MHz;868.0;0;2397;1.9316483516483516;-33.26593406593406;-66.26593406593406;2.362689185276836e-10;0.1;2.362689185276836e-11;1.1503965346709224e-09;ORANGE;33.0;simulation
1787053329.9123526;6.610635192000018;2,45 GHz;2450.0;1;2821;2.273333333333333;-46.933333333333316;-63.63333333333331;4.3317827415004335e-10;0.1;4.331782741500434e-11;2.745438944330191e-09;ORANGE;16.7;simulation
1787053330.0228167;6.710868675000029;868 MHz;868.0;0;2358;1.9002197802197802;-32.00879120879121;-65.00879120879121;3.1558828921089754e-10;0.1;3.1558828921089756e-11;1.181955363592012e-09;ORANGE;33.0;simulation
1787053330.0253875;6.710868675000029;2,45 GHz;2450.0;1;2759;2.2233699633699633;-44.93479853479853;-61.634798534798534;6.863097149472236e-10;0.1;6.863097149472236e-11;2.8140699158249134e-09;ORANGE;16.7;simulation
1787053330.1110644;6.811004542000035;868 MHz;868.0;0;2357;1.8994139194139192;-31.976556776556766;-64.97655677655676;3.1793937952022105e-10;0.1;3.179393795202211e-11;1.2137493015440342e-09;ORANGE;33.0;simulation
1787053330.1123056;6.811004542000035;2,45 GHz;2450.0;1;2781;2.241098901098901;-45.64395604395603;-62.34395604395603;5.829138786563127e-10;0.1;5.829138786563128e-11;2.8723613036905447e-09;ORANGE;16.7;simulation
1787053330.230588;6.9111542580000105;868 MHz;868.0;0;2462;1.984029304029304;-35.361172161172156;-68.36117216117216;1.458420579313377e-10;0.1;1.4584205793133772e-11;1.228333507337168e-09;ORANGE;33.0;simulation
1787053330.2337685;6.9111542580000105;2,45 GHz;2450.0;1;2728;2.198388278388278;-43.93553113553112;-60.635531135531124;8.638670046059218e-10;0.1;8.638670046059219e-11;2.958748004151137e-09;ORANGE;16.7;simulation
1787053330.3114731;7.011344115000043;868 MHz;868.0;0;2391;1.9268131868131866;-33.07252747252746;-66.07252747252747;2.4702860891271837e-10;0.1;2.470286089127184e-11;1.25303636822844e-09;ORANGE;33.0;simulation
1787053330.3129249;7.011344115000043;2,45 GHz;2450.0;1;2802;2.258021978021978;-46.32087912087911;-63.020879120879115;4.987835109565817e-10;0.1;4.987835109565817e-11;3.0086263552467953e-09;ORANGE;16.7;simulation
1787053330.4318705;7.111482722000005;868 MHz;868.0;0;2341;1.8865201465201464;-31.460805860805856;-64.46080586080586;3.580299962143622e-10;0.1;3.580299962143622e-11;1.288839367849876e-09;ORANGE;33.0;simulation
1787053330.434844;7.111482722000005;2,45 GHz;2450.0;1;2746;2.2128937728937728;-44.51575091575091;-61.2157509157509;7.558313622138487e-10;0.1;7.558313622138487e-11;3.0842094914681803e-09;ORANGE;16.7;simulation
1787053330.511793;7.211634086000004;868 MHz;868.0;0;2322;1.8712087912087911;-30.848351648351642;-63.84835164835164;4.122539591579718e-10;0.1;4.122539591579718e-11;1.3300647637656733e-09;ORANGE;33.0;simulation
1787053330.5132751;7.211634086000004;2,45 GHz;2450.0;1;2735;2.204029304029304;-44.16117216117216;-60.86117216117216;8.201301612559611e-10;0.1;8.201301612559611e-11;3.1662225075937763e-09;ORANGE;16.7;simulation
1787053330.6118484;7.311794577000001;868 MHz;868.0;0;2449;1.9735531135531135;-34.94212454212453;-67.94212454212453;1.606155339397916e-10;0.1;1.606155339397916e-11;1.3461263171596526e-09;ORANGE;33.0;simulation
1787053330.6131725;7.311794577000001;2,45 GHz;2450.0;1;2775;2.2362637362637363;-45.450549450549445;-62.15054945054945;6.094597861525914e-10;0.1;6.094597861525914e-11;3.2271684862090356e-09;ORANGE;16.7;simulation
1787053330.7121518;7.411992988000009;868 MHz;868.0;0;2349;1.892967032967033;-31.718681318681313;-64.71868131868132;3.3738973731579533e-10;0.1;3.3738973731579536e-11;1.3798652908912321e-09;ORANGE;33.0;simulation
1787053330.713671;7.411992988000009;2,45 GHz;2450.0;1;2826;2.277362637362637;-47.094505494505476;-63.79450549450547;4.173971223064793e-10;0.1;4.173971223064793e-11;3.2689081984396837e-09;ORANGE;16.7;simulation
1787053330.8122854;7.51222300500001;868 MHz;868.0;0;2375;1.913919413919414;-32.556776556776555;-65.55677655677655;2.78177720694191e-10;0.1;2.78177720694191e-11;1.4076830629606513e-09;ORANGE;33.0;simulation
1787053330.8136594;7.51222300500001;2,45 GHz;2450.0;1;2737;2.2056410256410257;-44.225641025641025;-60.92564102564103;8.080456514720491e-10;0.1;8.080456514720492e-11;3.3497127635868887e-09;ORANGE;16.7;simulation
1787053330.9125443;7.6124010670000075;868 MHz;868.0;0;2356;1.8986080586080585;-31.944322344322337;-64.94432234432233;3.203079851361346e-10;0.1;3.2030798513613464e-11;1.4397138614742648e-09;ORANGE;33.0;simulation
1787053330.914135;7.6124010670000075;2,45 GHz;2450.0;1;2727;2.1975824175824177;-43.903296703296704;-60.60329670329671;8.703026976037497e-10;0.1;8.703026976037498e-11;3.4367430333472636e-09;ORANGE;16.7;simulation
1787053331.0374167;7.712568361000024;868 MHz;868.0;0;2354;1.896996336996337;-31.879853479853473;-64.87985347985347;3.250982652065628e-10;0.1;3.250982652065628e-11;1.472223687994921e-09;ORANGE;33.0;simulation
1787053331.0400982;7.712568361000024;2,45 GHz;2450.0;1;2779;2.2394871794871793;-45.579487179487174;-62.27948717948718;5.916314906587628e-10;0.1;5.916314906587628e-11;3.49590618241314e-09;ORANGE;16.7;simulation
1787053331.1129427;7.812799007000024;868 MHz;868.0;0;2301;1.854285714285714;-30.17142857142856;-63.171428571428564;4.817892914369256e-10;0.1;4.8178929143692566e-11;1.5204026171386137e-09;ORANGE;33.0;simulation
1787053331.1144822;7.812799007000024;2,45 GHz;2450.0;1;2754;2.2193406593406593;-44.77362637362637;-61.473626373626374;7.122580438754299e-10;0.1;7.1225804387543e-11;3.5671319868006828e-09;ORANGE;16.7;simulation
1787053331.235608;7.912952111000038;868 MHz;868.0;0;2351;1.8945787545787545;-31.783150183150177;-64.78315018315018;3.324183440245872e-10;0.1;3.324183440245872e-11;1.5536444515410724e-09;ORANGE;33.0;simulation
1787053331.2388663;7.912952111000038;2,45 GHz;2450.0;1;2784;2.2435164835164834;-45.740659340659334;-62.44065934065934;5.700777171971554e-10;0.1;5.700777171971554e-11;3.6241397585203985e-09;ORANGE;16.7;simulation
1787053331.3132744;8.013142671000026;868 MHz;868.0;0;2304;1.8567032967032966;-30.26813186813186;-63.26813186813186;4.711799624080251e-10;0.1;4.711799624080251e-11;1.600762447781875e-09;ORANGE;33.0;simulation
1787053331.3148174;8.013142671000026;2,45 GHz;2450.0;1;2733;2.2024175824175822;-44.09670329670328;-60.796703296703285;8.323953976813123e-10;0.1;8.323953976813123e-11;3.7073792982885297e-09;ORANGE;16.7;simulation
1787053331.4381588;8.113323529000013;868 MHz;868.0;0;2389;1.925201465201465;-33.0080586080586;-66.0080586080586;2.5072297894722627e-10;0.1;2.507229789472263e-11;1.6258347456765977e-09;ORANGE;33.0;simulation
1787053331.441407;8.113323529000013;2,45 GHz;2450.0;1;2774;2.2354578754578753;-45.41831501831501;-62.118315018315016;6.140001795896474e-10;0.1;6.140001795896475e-11;3.7687793162474945e-09;ORANGE;16.7;simulation
1787053331.5137048;8.21351407100002;868 MHz;868.0;0;2349;1.892967032967033;-31.718681318681313;-64.71868131868132;3.3738973731579533e-10;0.1;3.3738973731579536e-11;1.6595737194081772e-09;ORANGE;33.0;simulation
1787053331.5152075;8.21351407100002;2,45 GHz;2450.0;1;2783;2.242710622710623;-45.70842490842491;-62.408424908424905;5.74324719517214e-10;0.1;5.7432471951721404e-11;3.826211788199216e-09;ORANGE;16.7;simulation
1787053331.613833;8.313602946000003;868 MHz;868.0;0;2360;1.9018315018315017;-32.073260073260066;-65.07326007326006;3.109381373827833e-10;0.1;3.1093813738278326e-11;1.6906675331464555e-09;ORANGE;33.0;simulation
1787053331.6153026;8.313602946000003;2,45 GHz;2450.0;1;2745;2.2120879120879122;-44.48351648351648;-61.183516483516485;7.614622042061961e-10;0.1;7.614622042061962e-11;3.902358008619836e-09;ORANGE;16.7;simulation
1787053331.7139847;8.413803764000022;868 MHz;868.0;0;2358;1.9002197802197802;-32.00879120879121;-65.00879120879121;3.1558828921089754e-10;0.1;3.1558828921089756e-11;1.7222263620675453e-09;ORANGE;33.0;simulation
1787053331.7155006;8.413803764000022;2,45 GHz;2450.0;1;2735;2.204029304029304;-44.16117216117216;-60.86117216117216;8.201301612559611e-10;0.1;8.201301612559611e-11;3.984371024745432e-09;ORANGE;16.7;simulation
1787053331.8154266;8.513985141000035;868 MHz;868.0;0;2412;1.9437362637362636;-33.74945054945054;-66.74945054945054;2.1137564462220264e-10;0.1;2.1137564462220264e-11;1.7433639265297656e-09;ORANGE;33.0;simulation
1787053331.8171182;8.513985141000035;2,45 GHz;2450.0;1;2717;2.1895238095238096;-43.58095238095238;-60.280952380952385;9.373564279153398e-10;0.1;9.373564279153398e-11;4.0781066675369654e-09;ORANGE;16.7;simulation
1787053331.9143558;8.614184996000006;868 MHz;868.0;0;2245;1.8091575091575092;-28.366300366300365;-61.366300366300365;7.300791795391072e-10;0.1;7.300791795391073e-11;1.8163718444836762e-09;ORANGE;33.0;simulation
1787053331.9159555;8.614184996000006;2,45 GHz;2450.0;1;2790;2.2483516483516484;-45.93406593406593;-62.63406593406593;5.452471529987527e-10;0.1;5.452471529987528e-11;4.132631382836841e-09;ORANGE;16.7;simulation
1787053332.0143049;8.714323603000025;868 MHz;868.0;0;2354;1.896996336996337;-31.879853479853473;-64.87985347985347;3.250982652065628e-10;0.1;3.250982652065628e-11;1.8488816710043324e-09;ORANGE;33.0;simulation
1787053332.0154724;8.714323603000025;2,45 GHz;2450.0;1;2786;2.245128205128205;-45.80512820512819;-62.50512820512819;5.616776972045861e-10;0.1;5.616776972045861e-11;4.188799152557299e-09;ORANGE;16.7;simulation
1787053332.1146896;8.814520697000034;868 MHz;868.0;0;2329;1.8768498168498169;-31.07399267399267;-64.07399267399268;3.9138189582419683e-10;0.1;3.9138189582419687e-11;1.888019860586752e-09;ORANGE;33.0;simulation
1787053332.116273;8.814520697000034;2,45 GHz;2450.0;1;2727;2.1975824175824177;-43.903296703296704;-60.60329670329671;8.703026976037497e-10;0.1;8.703026976037498e-11;4.2758294223176745e-09;ORANGE;16.7;simulation
1787053332.214632;8.914670411000031;868 MHz;868.0;0;2292;1.8470329670329668;-29.881318681318668;-62.88131868131867;5.150722255439588e-10;0.1;5.150722255439588e-11;1.9395270831411477e-09;ORANGE;33.0;simulation
1787053332.2158227;8.914670411000031;2,45 GHz;2450.0;1;2768;2.2306227106227103;-45.224908424908406;-61.92490842490841;6.419617577350475e-10;0.1;6.419617577350475e-11;4.340025598091179e-09;ORANGE;16.7;simulation
1787053332.3149984;9.014852248000011;868 MHz;868.0;0;2371;1.9106959706959705;-32.42783882783882;-65.42783882783883;2.8656036205564654e-10;0.1;2.8656036205564655e-11;1.968183119346712e-09;ORANGE;33.0;simulation
1787053332.3165245;9.014852248000011;2,45 GHz;2450.0;1;2721;2.1927472527472527;-43.709890109890104;-60.4098901098901;9.099362965799966e-10;0.1;9.099362965799966e-11;4.431019227749179e-09;ORANGE;16.7;simulation
1787053332.414934;9.114989538000032;868 MHz;868.0;0;2431;1.959047619047619;-34.36190476190475;-67.36190476190475;1.8357330369481418e-10;0.1;1.835733036948142e-11;1.9865404497161937e-09;ORANGE;33.0;simulation
1787053332.4161012;9.114989538000032;2,45 GHz;2450.0;1;2733;2.2024175824175822;-44.09670329670328;-60.796703296703285;8.323953976813123e-10;0.1;8.323953976813123e-11;4.51425876751731e-09;ORANGE;16.7;simulation
1787053332.5153592;9.215188280000007;868 MHz;868.0;0;2423;1.9526007326007324;-34.1040293040293;-67.1040293040293;1.948036408866653e-10;0.1;1.9480364088666534e-11;2.00602081380486e-09;ORANGE;33.0;simulation
1787053332.5168827;9.215188280000007;2,45 GHz;2450.0;1;2812;2.2660805860805864;-46.64322344322345;-63.34322344322345;4.6310306536350663e-10;0.1;4.6310306536350664e-11;4.5605690740536605e-09;ORANGE;16.7;simulation
1787053332.6152847;9.315315461000012;868 MHz;868.0;0;2327;1.8752380952380951;-31.009523809523802;-64.0095238095238;3.972351026828917e-10;0.1;3.972351026828917e-11;2.0457443240731492e-09;ORANGE;33.0;simulation
1787053332.6164944;9.315315461000012;2,45 GHz;2450.0;1;2769;2.2314285714285713;-45.25714285714285;-61.957142857142856;6.372145947071649e-10;0.1;6.37214594707165e-11;4.624290533524377e-09;ORANGE;16.7;simulation
1787053332.7156887;9.415508259000035;868 MHz;868.0;0;2351;1.8945787545787545;-31.783150183150177;-64.78315018315018;3.324183440245872e-10;0.1;3.324183440245872e-11;2.078986158475608e-09;ORANGE;33.0;simulation
1787053332.7173355;9.415508259000035;2,45 GHz;2450.0;1;2761;2.224981684981685;-44.99926739926739;-61.699267399267384;6.761970317941344e-10;0.1;6.761970317941344e-11;4.69191023670379e-09;ORANGE;16.7;simulation
1787053332.815647;9.515653807000035;868 MHz;868.0;0;2384;1.921172161172161;-32.84688644688644;-65.84688644688643;2.6020243433870744e-10;0.1;2.6020243433870745e-11;2.1050064019094787e-09;ORANGE;33.0;simulation
1787053332.8169293;9.515653807000035;2,45 GHz;2450.0;1;2801;2.257216117216117;-46.28864468864467;-62.98864468864467;5.024993810289216e-10;0.1;5.024993810289216e-11;4.742160174806682e-09;ORANGE;16.7;simulation
1787053332.9160352;9.615853900000047;868 MHz;868.0;0;2399;1.9332600732600733;-33.330402930402926;-66.33040293040293;2.327875271675493e-10;0.1;2.327875271675493e-11;2.1282851546262334e-09;ORANGE;33.0;simulation
1787053332.917664;9.615853900000047;2,45 GHz;2450.0;1;2724;2.1951648351648347;-43.806593406593386;-60.50659340659338;8.898988782783935e-10;0.1;8.898988782783936e-11;4.8311500626345215e-09;ORANGE;16.7;simulation
1787053333.0160232;9.716014168000015;868 MHz;868.0;0;2325;1.8736263736263736;-30.94505494505494;-63.94505494505494;4.0317584560519847e-10;0.1;4.031758456051985e-11;2.168602739186753e-09;ORANGE;33.0;simulation
1787053333.0172737;9.716014168000015;2,45 GHz;2450.0;1;2762;2.225787545787546;-45.03150183150183;-61.73150183150183;6.711967066030785e-10;0.1;6.711967066030786e-11;4.89826973329483e-09;ORANGE;16.7;simulation
1787053333.1163614;9.816206222000005;868 MHz;868.0;0;2360;1.9018315018315017;-32.073260073260066;-65.07326007326006;3.109381373827833e-10;0.1;3.1093813738278326e-11;2.1996965529250313e-09;ORANGE;33.0;simulation
1787053333.1179674;9.816206222000005;2,45 GHz;2450.0;1;2760;2.2241758241758243;-44.967032967032964;-61.667032967032966;6.81234608735338e-10;0.1;6.812346087353381e-11;4.9663931941683635e-09;ORANGE;16.7;simulation
1787053333.2162728;9.916336324000042;868 MHz;868.0;0;2358;1.9002197802197802;-32.00879120879121;-65.00879120879121;3.1558828921089754e-10;0.1;3.1558828921089756e-11;2.2312553818461212e-09;ORANGE;33.0;simulation
1787053333.2174854;9.916336324000042;2,45 GHz;2450.0;1;2697;2.1734065934065936;-42.93626373626374;-59.63626373626374;1.0873606848246227e-09;0.1;1.0873606848246228e-10;5.075129262650826e-09;ORANGE;16.7;simulation
1787053333.3167086;10.016530211000031;868 MHz;868.0;0;2302;1.8550915750915749;-30.20366300366299;-63.20366300366299;4.782265678260874e-10;0.1;4.782265678260874e-11;2.27907803862873e-09;ORANGE;33.0;simulation
1787053333.3183703;10.016530211000031;2,45 GHz;2450.0;1;2748;2.2145054945054943;-44.580219780219764;-61.28021978021977;7.44694286755396e-10;0.1;7.44694286755396e-11;5.149598691326365e-09;ORANGE;16.7;simulation
1787053333.4165976;10.116662479000013;868 MHz;868.0;0;2400;1.934065934065934;-33.36263736263736;-66.36263736263736;2.310661156831317e-10;0.1;2.3106611568313173e-11;2.3021846501970434e-09;ORANGE;33.0;simulation
1787053333.4177642;10.116662479000013;2,45 GHz;2450.0;1;2752;2.2177289377289378;-44.70915750915751;-61.40915750915751;7.229100278124789e-10;0.1;7.229100278124789e-11;5.221889694107614e-09;ORANGE;16.7;simulation
1787053333.5170074;10.21686801200002;868 MHz;868.0;0;2439;1.9654945054945054;-34.61978021978021;-67.61978021978021;1.7299039009765955e-10;0.1;1.7299039009765955e-11;2.3194836892068095e-09;ORANGE;33.0;simulation
1787053333.5185964;10.21686801200002;2,45 GHz;2450.0;1;2689;2.1669597069597066;-42.67838827838826;-59.37838827838826;1.153881398315974e-09;0.1;1.153881398315974e-10;5.337277833939211e-09;ORANGE;16.7;simulation
1787053333.6169376;10.317007464000028;868 MHz;868.0;0;2271;1.83010989010989;-29.204395604395597;-62.2043956043956;6.019500287893489e-10;0.1;6.019500287893489e-11;2.3796786920857446e-09;ORANGE;33.0;simulation
1787053333.618107;10.317007464000028;2,45 GHz;2450.0;1;2773;2.2346520146520144;-45.38608058608057;-62.08608058608057;6.185743983471458e-10;0.1;6.185743983471458e-11;5.399135273773925e-09;ORANGE;16.7;simulation
1787053333.7173564;10.417210238000052;868 MHz;868.0;0;2383;1.9203663003663003;-32.81465201465201;-65.81465201465201;2.6214090747839554e-10;0.1;2.6214090747839556e-11;2.405892782833584e-09;ORANGE;33.0;simulation
1787053333.7189553;10.417210238000052;2,45 GHz;2450.0;1;2742;2.2096703296703297;-44.386813186813185;-61.08681318681319;7.786076766626406e-10;0.1;7.786076766626406e-11;5.476996041440189e-09;ORANGE;16.7;simulation
1787053333.817337;10.517356114000052;868 MHz;868.0;0;2316;1.8663736263736261;-30.654945054945042;-63.654945054945046;4.310280111500235e-10;0.1;4.310280111500235e-11;2.4489955839485862e-09;ORANGE;33.0;simulation
1787053333.818687;10.517356114000052;2,45 GHz;2450.0;1;2761;2.224981684981685;-44.99926739926739;-61.699267399267384;6.761970317941344e-10;0.1;6.761970317941344e-11;5.544615744619602e-09;ORANGE;16.7;simulation
1787053333.9178119;10.61755585200001;868 MHz;868.0;0;2365;1.9058608058608058;-32.23443223443223;-65.23443223443223;2.9961032559531223e-10;0.1;2.996103255953122e-11;2.4789566165081176e-09;ORANGE;33.0;simulation
1787053333.9193854;10.61755585200001;2,45 GHz;2450.0;1;2768;2.2306227106227103;-45.224908424908406;-61.92490842490841;6.419617577350475e-10;0.1;6.419617577350475e-11;5.608811920393107e-09;ORANGE;16.7;simulation
1787053334.0177274;10.717709877000004;868 MHz;868.0;0;2420;1.9501831501831501;-34.007326007326;-67.007326007326;1.9918993930146226e-10;0.1;1.9918993930146227e-11;2.498875610438264e-09;ORANGE;33.0;simulation
1787053334.0189881;10.717709877000004;2,45 GHz;2450.0;1;2689;2.1669597069597066;-42.67838827838826;-59.37838827838826;1.153881398315974e-09;0.1;1.153881398315974e-10;5.724200060224704e-09;ORANGE;16.7;simulation
1787053334.117993;10.817831400000046;868 MHz;868.0;0;2418;1.9485714285714284;-33.942857142857136;-66.94285714285714;2.0216887095706885e-10;0.1;2.0216887095706886e-11;2.519092497533971e-09;ORANGE;33.0;simulation
1787053334.1195762;10.817831400000046;2,45 GHz;2450.0;1;2684;2.1629304029304026;-42.5172161172161;-59.2172161172161;1.1975079031075373e-09;0.1;1.1975079031075374e-10;5.843950850535458e-09;ORANGE;16.7;simulation
1787053334.217892;10.917976363000037;868 MHz;868.0;0;2354;1.896996336996337;-31.879853479853473;-64.87985347985347;3.250982652065628e-10;0.1;3.250982652065628e-11;2.5516023240546273e-09;ORANGE;33.0;simulation
1787053334.2190514;10.917976363000037;2,45 GHz;2450.0;1;2686;2.1645421245421246;-42.58168498168498;-59.281684981684975;1.1798627820583892e-09;0.1;1.1798627820583891e-10;5.961937128741297e-09;ORANGE;16.7;simulation
1787053334.318209;11.018095757000026;868 MHz;868.0;0;2380;1.917948717948718;-32.717948717948715;-65.71794871794872;2.680434062288931e-10;0.1;2.6804340622889308e-11;2.5784066646775165e-09;ORANGE;33.0;simulation
1787053334.3198972;11.018095757000026;2,45 GHz;2450.0;1;2765;2.2282051282051283;-45.128205128205124;-61.82820512820513;6.564164970176218e-10;0.1;6.564164970176219e-11;6.027578778443059e-09;ORANGE;16.7;simulation
1787053334.4181452;11.118165734000002;868 MHz;868.0;0;2472;1.992087912087912;-35.68351648351648;-68.68351648351648;1.3540925592627322e-10;0.1;1.3540925592627323e-11;2.5919475902701437e-09;ORANGE;33.0;simulation
1787053334.4193192;11.118165734000002;2,45 GHz;2450.0;1;2751;2.2169230769230768;-44.67692307692307;-61.37692307692306;7.282956102913203e-10;0.1;7.282956102913204e-11;6.100408339472191e-09;ORANGE;16.7;simulation
1787053334.518501;11.218351764000033;868 MHz;868.0;0;2415;1.9461538461538461;-33.84615384615384;-66.84615384615384;2.067210086592394e-10;0.1;2.0672100865923942e-11;2.6126196911360677e-09;ORANGE;33.0;simulation
1787053334.5201333;11.218351764000033;2,45 GHz;2450.0;1;2769;2.2314285714285713;-45.25714285714285;-61.957142857142856;6.372145947071649e-10;0.1;6.37214594707165e-11;6.164129798942907e-09;ORANGE;16.7;simulation
1787053334.6184077;11.31847615700002;868 MHz;868.0;0;2319;1.8687912087912089;-30.75164835164835;-63.75164835164835;4.215364801586962e-10;0.1;4.2153648015869625e-11;2.6547733391519375e-09;ORANGE;33.0;simulation
1787053334.6196969;11.31847615700002;2,45 GHz;2450.0;1;2773;2.2346520146520144;-45.38608058608057;-62.08608058608057;6.185743983471458e-10;0.1;6.185743983471458e-11;6.2259872387776215e-09;ORANGE;16.7;simulation
1787053334.7188299;11.418673130000002;868 MHz;868.0;0;2399;1.9332600732600733;-33.330402930402926;-66.33040293040293;2.327875271675493e-10;0.1;2.327875271675493e-11;2.6780520918686923e-09;ORANGE;33.0;simulation
1787053334.7204192;11.418673130000002;2,45 GHz;2450.0;1;2688;2.166153846153846;-42.64615384615384;-59.34615384615384;1.1624776595412231e-09;0.1;1.1624776595412232e-10;6.342235004731744e-09;ORANGE;16.7;simulation
1787053334.8187761;11.518809928000053;868 MHz;868.0;0;2364;1.905054945054945;-32.202197802197794;-65.20219780219779;3.0184238222466733e-10;0.1;3.018423822246673e-11;2.708236330091159e-09;ORANGE;33.0;simulation
1787053334.8201427;11.518809928000053;2,45 GHz;2450.0;1;2747;2.2136996336996337;-44.547985347985346;-61.24798534798535;7.502421590334678e-10;0.1;7.502421590334678e-11;6.41725922063509e-09;ORANGE;16.7;simulation
1787053334.9192097;11.619028286000002;868 MHz;868.0;0;2361;1.9026373626373625;-32.1054945054945;-65.1054945054945;3.086388196867403e-10;0.1;3.086388196867403e-11;2.7391002120598333e-09;ORANGE;33.0;simulation
1787053334.9208126;11.619028286000002;2,45 GHz;2450.0;1;2726;2.1967765567765567;-43.871062271062264;-60.57106227106226;8.767863356488412e-10;0.1;8.767863356488413e-11;6.504937854199974e-09;ORANGE;16.7;simulation
1787053335.0191674;11.71918030400002;868 MHz;868.0;0;2383;1.9203663003663003;-32.81465201465201;-65.81465201465201;2.6214090747839554e-10;0.1;2.6214090747839556e-11;2.7653143028076726e-09;ORANGE;33.0;simulation
1787053335.020442;11.71918030400002;2,45 GHz;2450.0;1;2740;2.208058608058608;-44.32234432234432;-61.022344322344324;7.902519347182563e-10;0.1;7.902519347182563e-11;6.5839630476717995e-09;ORANGE;16.7;simulation
1787053335.1195433;11.81938648900001;868 MHz;868.0;0;2410;1.942124542124542;-33.68498168498168;-66.68498168498168;2.1453681632192565e-10;0.1;2.1453681632192567e-11;2.786767984439865e-09;ORANGE;33.0;simulation
1787053335.1211624;11.81938648900001;2,45 GHz;2450.0;1;2710;2.1838827838827837;-43.35531135531134;-60.055311355311346;9.87344848275382e-10;0.1;9.87344848275382e-11;6.682697532499338e-09;ORANGE;16.7;simulation
1787053335.2194686;11.919527205000009;868 MHz;868.0;0;2381;1.9187545787545786;-32.75018315018314;-65.75018315018315;2.6606128543651613e-10;0.1;2.6606128543651614e-11;2.8133741129835165e-09;ORANGE;33.0;simulation
1787053335.2207017;11.919527205000009;2,45 GHz;2450.0;1;2757;2.2217582417582418;-44.87032967032967;-61.57032967032967;6.965736356179982e-10;0.1;6.965736356179982e-11;6.752354896061138e-09;ORANGE;16.7;simulation
1787053335.3199146;12.019723633000012;868 MHz;868.0;0;2301;1.854285714285714;-30.17142857142856;-63.171428571428564;4.817892914369256e-10;0.1;4.8178929143692566e-11;2.861553042127209e-09;ORANGE;33.0;simulation
1787053335.3216069;12.019723633000012;2,45 GHz;2450.0;1;2730;2.2;-44.0;-60.7;8.511380382023759e-10;0.1;8.51138038202376e-11;6.837468699881375e-09;ORANGE;16.7;simulation
1787053335.4197886;12.119854628000041;868 MHz;868.0;0;2475;1.9945054945054945;-35.78021978021978;-68.78021978021978;1.3242745169107366e-10;0.1;1.3242745169107367e-11;2.8747957872963164e-09;ORANGE;33.0;simulation
1787053335.4209871;12.119854628000041;2,45 GHz;2450.0;1;2698;2.174212454212454;-42.96849816849816;-59.66849816849816;1.0793198967577733e-09;0.1;1.0793198967577734e-10;6.945400689557152e-09;ORANGE;16.7;simulation
1787053335.5202253;12.220051204000015;868 MHz;868.0;0;2392;1.9276190476190476;-33.1047619047619;-66.1047619047619;2.452018878270317e-10;0.1;2.4520188782703174e-11;2.8993159760790197e-09;ORANGE;33.0;simulation
